route_id_idx,target_stop_idx,distance_to_target_stop_m,current_speed_mps,time_of_day_min,day_of_week,current_delay_sec,is_raining,headway_to_prev_bus_sec,tta_sec
0,24,2222.47,8.34,1082,0,711.63,1,363.66,1002.88
9,27,1281.08,11.22,1197,6,424.27,0,987.82,381.93
9,46,2087.08,7.81,73,2,-205.83,0,878.2,287.77
11,10,2057.91,10.72,89,3,132.82,0,1003.87,427.94
7,64,994.24,10.57,1140,1,297.71,0,1582.94,284.96
10,96,4847.92,13.5,713,2,6.04,0,1731.71,862.11
15,84,4214.45,9.33,540,5,-210.55,0,677.72,788.42
20,63,2697.12,9.66,62,5,-41.85,0,1600.47,432.73
6,92,2844.02,6.24,574,3,159.96,0,744.36,796.2
2,38,140.41,12.02,795,4,159.18,0,1658.35,59.95
11,62,892.46,7.14,329,2,259.35,0,1382.43,318.04
5,20,1782.52,13.58,168,0,-22.69,0,789.3,276.1
2,90,2295.41,9.77,1027,3,333.26,0,397.36,497.58
9,36,3774.24,4.34,1121,5,170.42,0,356.11,1387.85
12,92,1696.35,6.53,479,5,368.45,0,496.89,566.02
16,5,2621.5,11.05,313,4,83.55,0,1331.36,605.35
12,57,3492.84,6.2,161,1,633.85,1,1502.89,1153.21
17,92,2379.55,6.74,1186,5,695.77,1,1491.39,1014.71
9,80,1509.11,12.73,1342,2,-174.42,0,1458.19,144.81
11,72,2170.03,7.82,1235,6,-94.28,1,794.11,559.33
12,26,1889.2,10.19,172,3,404.11,0,1301.32,528.46
16,50,4135.98,9.91,525,1,781.85,0,665.34,1161.73
12,79,4333.64,7.13,47,2,-420.35,0,903.08,789.98
6,22,1964.58,5.98,375,0,583.6,1,639.87,749.88
7,16,3564.23,14.78,175,2,-126.27,0,617.68,378.11
6,73,3115.27,9.84,353,1,350.35,0,1246.81,802.88
15,43,3174.12,9.12,937,3,-30.48,0,1038.57,525.74
2,71,4951.94,8.45,419,4,629.71,0,542.11,1439.79
8,83,385.75,12.37,289,3,630.64,1,695.11,456.98
5,43,971.98,16.48,1307,5,598.3,0,1651.09,380.82
2,12,628.79,7.5,1061,1,260.37,0,823.23,299.52
1,48,136.32,14.37,214,2,515.68,0,1478.38,241.61
19,48,3461.73,5.01,691,4,58.01,0,948.09,914.77
17,66,4386.47,14.31,306,5,352.35,0,659.18,940.03
12,42,3932.13,6.24,951,0,159.1,0,614.68,1072.11
4,9,177.75,7.36,1335,1,-216.56,0,1177.27,10.0
6,59,2875.74,4.37,362,1,308.15,0,751.18,1121.84
17,14,520.05,3.01,1028,2,543.81,1,836.34,596.63
5,81,1444.81,14.7,540,3,141.26,0,952.33,210.39
9,2,3659.66,8.77,813,5,-120.65,1,1695.33,740.39
13,97,3009.57,8.7,736,5,-86.56,0,1113.72,635.34
9,64,1695.0,8.32,696,5,-538.58,0,1628.88,114.45
5,4,1052.87,12.37,1150,3,-375.25,0,1146.54,10.0
10,47,2070.0,12.6,808,0,131.55,0,1699.62,503.99
13,95,2549.33,10.62,1116,5,141.56,0,315.41,592.47
17,34,4689.47,6.51,197,1,70.99,0,1792.57,1032.25
19,95,4619.72,5.39,527,5,1106.49,1,415.0,1816.81
7,9,782.18,12.87,896,6,904.09,1,1263.24,594.79
4,63,4724.03,6.89,201,1,-283.38,0,1351.0,920.42
5,10,639.65,11.97,283,6,142.75,0,1408.77,139.12
18,30,411.41,12.35,1265,0,75.56,0,1614.37,112.98
20,65,611.53,8.61,1166,4,-68.36,0,1788.92,69.21
19,76,4155.95,5.62,1231,6,685.75,1,1458.99,1426.29
1,0,3160.22,6.37,1239,5,297.18,0,1765.85,1057.0
10,40,1169.69,13.6,650,3,243.51,0,1252.13,293.54
5,66,4164.98,9.84,1385,1,-101.58,0,1296.19,741.47
17,4,4964.88,5.54,1147,5,324.42,1,600.2,1505.01
8,45,4942.69,4.45,1063,2,426.05,1,814.56,1580.82
9,1,3538.03,12.74,1390,3,1018.97,1,626.93,1111.62
15,79,773.23,9.24,1239,3,-162.61,0,1157.37,65.25
2,60,4205.41,8.29,1403,1,290.64,0,610.76,973.61
2,3,4667.61,14.64,222,4,-118.3,0,1552.43,769.85
9,8,1027.74,9.33,565,3,88.92,0,1331.27,227.89
12,17,4897.51,11.74,99,1,223.45,0,1289.26,964.69
16,8,4956.29,7.53,1141,1,309.42,0,818.63,1107.01
18,1,445.68,10.62,568,0,128.55,0,1321.79,105.17
8,23,2568.17,9.73,1185,5,46.51,0,1034.14,581.87
12,4,727.48,7.34,1377,1,-608.68,0,872.55,10.0
7,43,900.64,10.6,594,1,116.73,0,1485.6,146.93
12,89,994.33,8.75,743,4,259.07,0,831.06,264.75
9,84,4764.67,11.11,1220,0,207.31,1,1133.94,1094.75
15,38,2283.41,14.87,354,2,756.03,0,862.27,629.42
20,77,494.97,13.99,1180,3,142.11,0,1008.16,136.46
4,61,376.48,6.24,492,0,297.53,0,707.0,260.98
2,80,2201.67,12.45,286,6,187.17,0,1511.71,384.05
12,54,2196.28,11.67,1412,4,-89.45,0,1640.28,424.5
16,67,2818.26,8.17,146,6,-94.02,0,1219.64,641.26
2,7,4952.85,10.54,286,6,161.75,1,1540.76,854.84
19,100,1743.03,12.79,306,2,-0.67,0,1633.72,238.75
8,92,4484.6,12.86,163,6,16.13,1,963.0,815.35
18,11,873.42,8.69,1071,0,143.71,0,350.01,226.53
4,35,1059.06,5.22,99,2,107.9,0,1034.75,349.04
9,49,2375.56,6.71,929,4,-135.05,1,973.85,484.16
13,20,2866.36,9.26,253,5,74.1,0,1421.1,647.05
2,60,4614.22,8.62,878,4,652.67,1,1286.95,1297.94
11,60,4045.93,5.72,1204,0,-117.49,0,1474.33,987.03
3,7,1870.19,5.55,384,4,966.96,0,703.65,980.79
16,82,2566.58,8.87,890,6,-632.27,1,1649.23,262.21
10,92,3274.28,6.71,869,4,-802.57,0,1502.9,340.54
8,92,3260.52,5.34,1237,0,227.56,0,765.81,923.91
1,15,3016.04,7.94,818,4,163.94,1,741.49,741.62
12,43,1567.33,8.78,784,6,369.74,0,1716.03,487.04
14,21,2319.88,4.62,951,4,288.65,1,1303.72,733.58
3,24,2046.14,5.81,329,6,817.17,1,898.79,992.14
1,61,4917.89,8.57,999,2,682.31,0,443.87,1191.78
18,75,3382.46,3.93,490,4,883.57,1,499.23,1564.33
11,3,2507.99,6.71,126,0,269.18,1,1479.32,791.39
20,94,1001.59,5.84,1159,0,310.06,1,901.55,450.02
11,61,3159.59,8.85,496,3,-212.91,1,736.1,446.11
5,95,3155.92,3.87,1031,4,583.55,1,380.46,1394.53
12,93,1144.3,12.4,275,4,-213.61,1,1035.2,134.0
9,51,3573.26,10.84,150,3,407.12,1,1508.32,990.41
17,83,694.43,12.17,71,2,254.14,0,642.55,245.94
15,50,4309.4,10.49,742,2,-444.49,0,1700.61,445.18
1,99,4056.52,6.42,1081,4,205.63,0,488.35,1060.46
16,55,865.57,5.65,397,2,740.46,1,364.11,684.1
6,26,3138.68,9.2,1152,0,-80.87,1,1717.37,628.38
12,35,4739.5,11.47,1414,0,-335.4,0,1195.99,778.44
11,65,2878.09,8.22,363,1,302.67,0,398.6,744.1
9,57,2504.92,10.84,959,5,2.11,0,1312.03,540.73
10,62,4110.23,11.18,1250,3,399.89,1,1179.77,968.27
9,62,828.71,10.68,1341,0,-389.42,0,1769.96,10.0
8,81,2095.57,5.45,521,1,-147.52,1,389.15,472.24
1,46,3181.55,5.62,1271,1,-503.41,0,1191.95,589.9
3,4,702.23,6.02,683,3,228.94,0,1646.84,280.89
9,29,3528.11,6.34,160,1,663.76,0,686.18,1311.28
3,36,3497.73,10.63,62,2,35.86,0,1504.2,587.61
12,36,4752.03,13.72,291,3,-78.92,0,758.62,759.28
12,58,3671.45,13.0,295,3,-137.09,0,1033.2,581.1
8,7,1108.34,10.35,940,3,8.74,0,1576.83,207.33
20,45,794.35,7.38,1336,5,144.44,0,1085.52,281.48
9,20,1953.01,10.01,578,3,-113.92,0,1062.59,295.52
16,50,736.72,3.56,1036,4,840.37,0,598.5,653.67
4,10,191.02,3.92,1136,3,611.09,0,440.85,321.59
20,65,2293.06,5.17,85,4,-436.77,0,1377.3,377.73
10,33,1851.04,3.17,523,0,647.66,1,786.13,1073.53
14,35,188.46,5.71,700,4,488.31,0,1249.44,283.18
7,58,825.43,6.01,10,2,-108.15,0,1370.65,78.14
6,95,2278.24,7.64,1049,3,369.52,1,564.52,642.25
7,6,4530.63,6.01,326,1,647.74,0,1287.57,1297.81
8,11,4577.67,4.51,509,6,422.31,0,456.6,1699.9
11,56,4071.6,8.98,184,2,-119.64,0,1207.22,691.99
0,98,1203.12,4.55,1032,2,564.25,0,421.57,600.41
12,12,1168.09,7.95,741,4,127.08,0,1650.32,309.07
9,97,4854.17,12.64,771,3,719.27,0,988.44,1167.3
5,79,516.45,5.04,981,6,348.42,0,520.18,250.45
7,40,4531.93,8.47,761,1,323.65,0,1122.26,1118.01
17,82,4304.54,3.84,497,5,780.84,1,666.9,1749.5
19,46,990.9,7.45,1076,0,564.49,0,707.09,475.73
0,23,2968.89,7.61,207,1,76.75,0,1191.04,656.52
20,42,3751.82,8.08,244,6,589.38,0,862.26,1002.42
3,68,3402.46,13.79,1439,1,-3.82,0,853.07,582.84
10,49,2460.55,6.06,947,4,-15.93,0,1546.79,551.83
7,17,1636.89,4.62,1135,6,720.02,0,593.84,810.72
17,1,3505.82,12.73,915,6,14.09,0,1316.07,633.83
2,0,4239.5,9.8,882,2,66.04,0,710.64,743.35
19,85,2990.07,4.81,22,2,541.61,1,1429.14,1091.3
11,29,4106.93,7.05,356,3,135.0,0,1280.21,896.98
5,40,3718.64,7.83,854,4,65.98,0,1297.27,775.56
18,85,4282.65,7.86,489,4,7.95,0,813.3,837.38
17,94,2974.48,12.5,953,6,313.23,1,1530.65,615.29
9,11,4204.57,8.47,129,6,347.79,1,1771.86,1114.48
11,84,4893.43,6.56,538,0,364.41,0,580.96,1443.6
8,3,1703.65,5.53,768,6,-146.3,0,1166.6,463.63
16,89,221.68,7.04,1099,3,400.04,1,724.31,309.46
12,52,3692.42,13.77,1397,1,-243.67,0,789.67,563.67
5,98,4058.97,5.4,102,0,-408.99,0,780.0,818.72
6,11,3389.13,11.08,78,3,143.36,0,1258.68,707.9
0,12,4232.54,8.04,1281,5,224.13,1,1676.46,1081.87
7,12,2699.68,10.69,202,6,128.36,0,1329.83,526.95
5,68,2062.28,7.39,197,3,-360.78,0,701.37,268.22
0,57,2668.89,9.39,132,4,-49.72,0,1569.5,500.12
4,88,1187.82,9.11,587,2,137.89,1,760.1,347.73
6,85,1729.16,13.15,341,6,250.54,1,738.72,411.7
17,11,3882.86,13.11,591,3,-264.01,0,910.6,374.53
19,99,324.98,9.71,250,5,310.66,0,757.2,166.64
0,94,2000.02,5.09,959,3,216.05,0,1220.42,652.07
19,74,2699.0,3.87,1008,6,93.28,0,846.77,813.74
19,21,4309.46,7.98,18,6,456.95,1,710.6,1173.68
11,49,4376.84,7.47,40,2,-116.01,0,1246.18,789.82
16,9,3412.93,9.98,683,5,225.99,1,1135.11,873.94
7,29,1618.32,13.06,20,2,346.8,0,905.64,432.92
19,2,1457.67,9.56,479,5,104.4,0,899.77,304.62
6,22,3195.39,14.62,540,5,-198.08,0,696.88,352.22
9,96,3676.26,13.53,581,5,-157.4,1,796.63,580.62
8,60,2954.08,8.78,121,6,97.11,0,601.71,600.96
14,17,1069.32,8.13,398,3,-342.22,1,833.53,59.97
18,27,4936.61,8.28,383,2,24.49,0,781.01,1014.11
17,14,2025.01,4.76,1120,1,869.77,1,730.68,1107.52
6,35,3694.94,8.88,730,5,196.99,0,1167.66,886.79
19,3,1347.99,9.65,219,2,-7.64,0,1404.86,319.03
9,69,1900.51,8.12,992,2,629.9,0,573.73,750.23
18,17,1187.82,6.3,378,2,-57.5,0,647.82,263.02
18,27,1779.32,6.75,369,1,195.47,0,842.82,459.36
7,90,539.38,13.49,181,5,-437.81,1,1308.18,10.0
9,89,803.29,10.7,615,2,-190.88,0,1387.81,30.27
6,71,1130.34,7.43,458,4,533.74,0,333.01,485.74
9,23,3057.76,13.42,1180,6,104.07,0,889.99,520.22
12,81,1266.42,11.56,1365,3,318.47,1,811.17,390.57
18,22,683.72,9.96,242,6,94.13,0,1362.42,185.41
8,17,573.1,10.87,1433,2,434.65,0,640.02,260.5
9,80,3069.63,8.74,447,4,355.99,0,785.51,751.44
20,32,886.47,9.59,696,1,-512.31,0,1012.27,10.0
15,62,3301.32,11.33,640,6,344.18,1,725.07,816.69
17,78,395.52,5.94,179,0,316.22,0,1627.41,239.84
14,9,174.93,3.64,1069,5,427.49,1,422.0,348.36
17,73,3607.67,14.88,1387,6,-270.67,0,1499.59,465.73
6,38,3524.07,6.22,51,0,508.67,1,1698.18,1013.7
13,21,2991.68,8.16,635,6,103.64,0,862.75,720.66
12,49,2925.25,6.86,952,1,524.9,1,917.0,882.28
16,18,4795.49,12.62,1208,5,-323.12,0,1363.1,730.11
16,31,1381.53,14.93,165,4,-37.72,0,1389.55,227.99
12,0,4090.7,10.72,76,6,139.0,1,833.64,829.55
14,45,4800.88,9.45,67,2,90.95,1,1200.13,975.01
18,58,427.92,11.58,1401,0,-265.76,0,1360.66,10.0
13,76,2221.91,8.66,1347,0,509.1,0,1521.49,731.36
0,40,2189.75,11.33,1291,3,-251.9,0,1695.35,257.83
17,55,1082.57,11.12,551,2,79.81,0,643.43,279.73
11,0,2028.33,8.89,987,0,333.66,0,345.44,618.99
11,36,149.8,9.83,1392,0,-107.33,0,1741.88,10.0
10,71,4491.69,14.37,913,5,348.49,0,1639.35,907.28
6,32,708.42,9.5,463,3,238.53,0,609.7,219.63
9,88,345.77,9.95,1162,2,274.08,1,1373.55,154.3
20,26,1539.96,6.56,1115,1,509.66,0,423.49,628.59
6,14,3652.31,6.79,579,5,245.06,0,1236.86,1064.0
14,58,1981.26,6.23,1269,2,210.47,1,1531.31,729.53
14,69,3587.69,9.1,968,1,506.13,0,325.46,921.94
5,69,1791.04,8.04,511,2,283.4,0,630.88,515.33
11,91,2288.17,11.81,93,3,492.08,1,1283.02,673.45
6,7,3067.49,7.92,134,5,265.98,1,1138.75,843.58
16,21,2677.07,7.08,618,3,192.63,0,1334.82,672.85
3,98,1756.26,7.01,436,1,304.62,1,859.31,638.6
7,10,4076.69,15.72,175,6,-237.16,0,772.3,497.63
12,85,1445.03,7.08,1436,2,101.17,0,687.7,375.56
14,66,2163.41,7.97,431,1,274.19,0,793.01,533.05
12,38,3916.44,6.96,805,1,527.25,0,1367.06,983.22
20,94,2397.19,5.61,692,4,-501.72,0,741.7,293.02
15,16,951.95,7.74,284,6,347.76,0,1522.75,344.97
1,56,1565.41,10.46,332,2,149.2,0,1301.1,365.11
6,24,4010.49,9.66,538,5,564.56,1,689.3,1217.63
6,22,638.42,11.39,194,4,-222.93,0,1211.83,10.0
10,9,2027.54,5.58,1078,1,-793.86,0,723.35,228.99
20,44,3469.78,8.15,930,6,-152.81,1,918.35,731.2
3,92,4640.81,5.23,1000,2,232.45,0,605.13,1234.14
12,80,183.41,7.96,362,0,-198.54,1,453.16,10.0
7,11,2505.77,5.03,950,2,235.1,0,937.78,803.24
6,39,2583.87,9.38,394,6,562.78,0,528.19,730.35
1,64,2160.62,12.44,73,0,-312.25,1,1681.01,268.16
6,74,1008.08,7.56,727,6,60.79,0,1009.99,311.83
17,30,2383.77,11.08,228,4,-3.23,0,1449.16,400.92
2,0,4909.92,10.39,235,3,-475.28,0,916.51,630.25
6,41,714.06,5.35,308,2,297.09,1,929.54,371.24
17,71,2096.15,5.6,1156,6,250.83,0,1453.28,660.92
20,66,1804.15,6.01,719,3,-788.69,0,1615.57,61.78
2,24,787.2,7.93,86,1,209.79,0,1573.63,209.27
2,8,3410.22,9.53,1253,2,-79.81,0,1514.99,433.6
20,16,1175.84,6.26,443,2,-210.12,1,693.48,272.44
9,75,2057.45,6.27,793,4,466.68,0,1752.41,709.23
14,65,3740.67,13.47,1425,1,219.98,0,667.9,649.28
19,36,673.6,11.44,186,0,689.66,0,703.74,485.95
16,78,2843.04,9.22,491,3,-112.9,0,419.29,586.99
4,69,4783.56,5.65,432,6,755.51,0,324.61,1667.49
9,23,2895.97,11.04,953,0,466.14,0,1479.03,702.87
20,60,550.59,7.12,637,0,-390.37,1,1781.02,10.0
17,95,2938.72,5.45,352,2,395.34,1,1767.09,1024.72
2,0,3039.8,5.21,48,5,-687.28,1,741.38,556.03
9,9,1586.56,6.56,498,4,-80.05,0,562.67,312.55
8,54,3369.62,7.81,1106,5,472.84,0,639.15,908.42
16,94,4066.25,12.9,10,1,320.94,0,1772.01,735.73
11,55,168.42,4.86,1009,6,258.12,0,631.34,144.26
10,90,1300.47,9.18,1035,6,669.55,0,403.48,503.46
9,67,1002.27,9.62,571,2,358.57,0,1225.44,453.12
10,8,1933.27,8.63,611,1,277.26,0,824.17,442.03
5,13,4071.97,8.55,970,0,-35.03,0,794.19,887.12
0,86,4962.85,8.14,909,6,-172.88,0,640.92,918.44
11,67,898.76,11.59,925,4,57.77,0,1257.76,129.26
15,14,3897.44,10.85,586,1,-206.98,0,1540.45,625.84
3,77,3158.73,11.7,898,5,470.35,0,1630.1,842.28
5,37,908.04,15.72,665,5,-311.81,0,1694.31,10.0
10,28,2330.32,9.22,767,1,146.75,1,1195.49,660.13
13,73,4626.89,12.85,86,3,18.17,0,1751.32,662.9
3,76,1183.49,7.56,996,1,229.19,0,529.65,292.83
11,86,3574.27,5.5,695,6,-3.25,0,1316.06,819.37
17,13,4303.04,11.63,716,0,-32.55,0,962.03,571.68
9,43,1841.99,11.26,796,5,-100.77,1,725.63,335.8
5,68,2865.28,10.08,317,4,-124.9,1,1736.09,450.7
1,76,4846.91,14.81,273,2,457.74,0,1785.92,982.18
13,3,4291.38,9.34,207,1,-78.82,0,1384.32,733.94
5,96,3943.48,10.35,1115,3,410.44,0,418.51,930.88
20,89,4449.12,11.75,1430,5,-751.34,0,854.55,479.87
0,97,1567.73,7.78,1137,4,527.02,0,740.0,627.2
2,56,4117.13,7.3,130,5,569.47,1,1154.86,1129.27
2,70,1097.1,9.01,677,3,143.32,1,894.6,279.35
5,29,1990.86,10.05,655,3,-129.1,0,1322.16,335.13
20,23,1831.15,5.44,324,3,30.34,0,1761.61,477.68
15,12,1123.19,6.83,383,1,391.33,1,454.6,482.01
13,16,1186.18,6.37,1138,3,657.05,0,426.81,625.54
4,2,4999.51,10.92,954,2,601.94,1,730.4,1207.35
20,94,4198.09,12.36,695,5,-155.87,0,1519.72,634.0
13,81,3931.62,7.9,1120,2,174.36,0,497.08,1079.86
0,12,1768.26,11.98,100,5,346.1,1,1374.96,501.19
0,97,3279.32,8.74,1128,4,487.92,0,399.3,808.63
11,0,2304.33,7.67,26,0,-124.08,1,772.33,512.14
18,49,3340.08,10.91,356,4,230.42,0,625.12,605.16
14,99,512.93,7.17,1396,5,8.4,0,1397.63,99.7
16,52,229.19,5.88,1161,3,-321.88,1,812.49,10.0
15,55,1450.2,9.17,1219,3,-51.25,0,754.83,232.25
6,90,1579.71,9.66,1234,4,-190.79,0,1192.24,176.57
14,11,924.32,8.28,812,1,-115.1,0,1454.49,80.27
14,42,1427.39,5.94,1085,2,190.88,0,888.19,395.5
20,45,2815.48,5.38,737,1,541.1,0,855.77,908.65
6,83,1096.77,6.57,1138,1,735.28,1,534.66,711.08
10,97,549.62,10.3,813,1,655.71,1,743.97,483.38
14,58,1702.84,9.55,1373,3,370.79,1,1013.51,600.41
12,19,2353.92,12.4,1315,5,146.11,0,1512.8,417.75
15,97,2846.02,8.37,264,3,-336.8,0,1386.63,514.94
17,25,1309.89,9.86,1323,2,-385.3,1,1702.92,68.82
7,19,4671.34,9.24,590,4,233.95,0,978.51,804.97
7,7,3870.68,5.61,229,3,32.12,0,1518.52,1016.21
6,80,413.42,11.77,1206,6,482.55,1,1504.93,371.72
12,5,130.79,7.91,714,3,-502.46,0,1315.5,10.0
1,29,4470.16,8.22,571,1,482.9,1,1718.16,1112.42
17,18,4763.8,15.97,945,6,336.76,0,670.52,867.82
8,75,2277.39,5.78,996,6,105.88,0,794.63,657.87
12,90,3711.13,4.87,1142,0,164.87,1,729.48,1194.09
11,43,2772.38,10.01,1372,4,-193.17,1,1658.69,515.36
17,6,3930.98,9.34,250,3,-213.48,0,1455.56,614.84
8,78,4435.35,7.11,948,3,287.26,1,1312.92,1152.48
15,96,2082.93,9.94,1376,4,-154.84,0,879.91,364.96
2,35,1427.06,10.51,774,3,-134.37,0,1474.88,254.64
13,2,2563.67,7.63,593,0,-251.86,0,1766.46,397.98
7,3,3702.2,12.45,183,2,-374.86,0,746.56,465.83
4,28,1264.78,6.99,234,5,-71.47,1,1157.41,281.54
12,65,2576.24,10.65,1323,3,253.99,0,1793.83,602.41
16,64,4457.84,11.84,125,5,344.74,0,814.87,906.77
17,82,1637.42,5.86,422,5,773.3,1,432.87,843.75
18,79,4443.75,7.48,551,5,-313.91,0,1453.32,815.98
2,7,392.74,9.5,833,4,151.49,1,1423.37,210.2
4,66,4697.53,14.38,595,3,45.39,0,1023.22,997.75
7,1,4418.09,8.18,866,3,481.44,0,646.12,1225.23
16,48,3325.88,5.29,134,3,-247.1,0,1572.21,713.16
17,89,293.59,10.99,1292,3,-198.31,0,622.02,10.0
18,9,465.06,9.93,812,4,-52.26,1,1541.1,149.98
17,2,4553.54,6.51,1309,5,232.29,1,981.9,1316.06
1,92,3824.48,6.31,964,0,196.02,0,391.33,978.09
14,38,1421.57,10.31,849,3,375.86,0,1699.53,422.02
8,38,4662.25,9.4,1259,3,-331.97,0,1275.7,879.43
4,45,1092.99,10.7,137,1,225.76,0,706.08,342.76
3,40,1331.46,6.61,436,1,402.9,0,357.68,532.7
2,65,2769.52,7.14,219,3,-283.62,0,926.87,413.96
18,99,2708.42,12.47,564,3,-567.54,0,1764.8,238.24
4,10,1577.13,8.81,603,3,283.32,1,1279.81,521.08
6,61,615.75,8.98,565,0,-28.78,0,713.42,79.81
0,59,2318.13,12.5,210,2,80.31,0,1279.39,418.83
0,72,3709.91,9.85,733,2,184.69,0,872.28,849.73
1,8,2972.92,10.06,1107,2,331.59,0,609.27,728.6
1,85,1228.12,6.78,919,0,-73.03,1,725.01,282.48
12,61,3752.19,8.06,425,3,100.45,0,527.53,907.58
5,49,3991.72,9.69,1130,4,369.74,0,778.12,970.46
10,96,618.3,5.41,1344,1,204.79,0,726.88,234.04
2,52,169.43,12.22,316,4,660.38,1,843.69,391.3
3,20,357.29,8.67,394,5,838.44,1,362.05,538.47
11,6,695.17,14.58,1378,5,-78.52,0,1379.15,44.02
20,8,516.2,9.59,292,4,94.19,1,687.57,184.39
14,82,4969.75,5.79,622,2,-36.16,0,1059.62,1395.58
19,65,2142.94,6.1,694,5,298.15,1,1361.15,710.78
8,22,2862.54,14.23,21,4,-440.89,0,1398.66,166.9
17,55,2418.99,10.7,778,5,-188.54,0,1192.62,232.15
1,56,2567.98,8.72,103,0,14.2,0,1413.54,546.15
4,35,1993.85,11.66,1183,2,358.96,1,1120.82,625.16
15,31,3823.93,5.44,631,0,155.52,1,1308.57,1059.63
13,42,399.4,13.47,291,5,477.89,0,1636.27,284.97
0,85,1131.85,9.52,71,1,537.21,0,1007.89,465.02
1,16,4606.39,6.35,1338,0,126.38,1,868.72,1389.27
9,20,3470.84,6.05,782,6,356.96,0,1072.83,998.79
17,28,3682.83,6.66,936,1,510.25,0,1246.27,1067.62
3,80,909.92,14.78,227,6,-475.98,0,1215.06,10.0
18,84,916.95,5.1,538,5,120.48,1,686.06,418.32
0,95,4220.62,10.84,689,4,21.99,0,1162.07,737.15
19,80,4791.49,6.88,622,3,272.52,0,1233.64,1008.33
5,29,2943.45,14.92,85,5,-389.9,0,951.22,296.23
5,97,1637.28,4.74,1078,0,482.81,0,679.67,698.29
4,27,734.8,14.54,196,3,-644.27,0,1755.41,10.0
11,19,111.65,6.1,863,2,47.14,0,736.87,87.58
13,13,4123.37,13.67,209,1,233.98,0,1450.33,711.92
5,23,2820.07,7.92,1103,6,553.06,0,847.84,939.84
10,87,3811.07,9.2,1048,6,261.19,0,469.56,948.21
4,34,4281.44,9.77,672,3,-234.72,0,995.61,652.66
13,23,4701.93,11.74,1406,3,-43.64,0,1429.63,827.34
5,90,285.54,10.36,575,0,439.24,0,1264.33,228.83
1,81,2057.85,10.55,622,0,240.61,0,1208.43,524.68
14,83,3116.29,8.18,861,3,145.15,0,1094.7,629.27
17,1,1505.72,12.66,131,2,-183.44,1,1692.73,259.26
7,97,4053.24,6.55,1059,6,175.72,1,678.76,936.24
17,23,2460.08,10.14,43,3,955.55,1,1686.55,845.81
20,97,1167.92,13.38,1255,3,419.62,0,1046.23,428.92
14,9,1826.55,10.29,527,6,623.59,0,847.13,620.96
13,68,1834.89,6.75,52,0,-46.84,0,1534.0,322.63
2,58,493.59,8.38,715,2,-128.5,0,1392.81,10.0
12,38,3258.41,8.69,1218,3,-516.73,0,1151.5,366.38
18,26,4638.1,9.28,1380,6,-72.91,0,1366.29,1038.58
6,80,3830.86,8.44,1360,1,661.31,1,1453.05,1119.72
8,44,4642.06,6.64,85,5,432.1,1,1550.28,1588.66
2,66,2967.96,11.81,932,5,596.58,1,954.16,774.2
17,6,2764.94,4.84,854,2,-244.55,1,602.29,808.71
19,18,789.87,13.38,949,1,124.76,0,1671.46,174.38
15,27,4500.22,5.38,466,2,-113.79,1,342.51,1127.12
0,9,3379.18,10.48,1049,1,692.41,0,369.37,900.74
15,51,4983.1,7.64,825,2,523.15,0,1301.86,1300.81
14,7,2303.48,8.8,943,4,67.68,0,891.85,514.56
19,9,4357.7,7.93,252,5,-441.7,0,1399.11,755.37
17,85,1388.88,7.73,895,2,-624.03,0,1756.53,10.0
9,35,1195.33,8.57,1190,5,-165.86,0,1374.29,156.98
17,93,3249.04,5.83,1409,3,241.22,0,1486.64,859.24
1,95,1179.46,7.03,406,5,944.74,0,426.13,791.14
2,20,204.98,11.77,952,1,64.2,0,1194.07,36.32
1,83,2866.59,3.46,1127,3,363.06,1,834.07,1296.27
16,60,2340.94,3.0,535,1,719.84,1,403.24,1437.73
3,36,4589.2,7.98,49,1,-319.72,0,1795.26,980.25
6,32,1353.5,8.2,1327,1,52.77,1,985.09,318.41
6,1,3933.72,5.06,519,5,-128.51,0,874.46,1167.53
5,61,3063.94,7.91,75,5,268.27,0,1121.18,729.19
10,80,3424.05,9.71,1248,6,175.11,0,1603.06,640.91
15,66,2422.21,14.69,735,1,212.0,0,1532.92,594.82
12,5,3515.89,13.67,1427,1,-201.94,0,626.71,556.41
8,15,3225.43,9.59,723,3,29.48,1,893.57,615.09
16,10,2703.6,11.26,249,4,33.37,1,689.84,556.8
18,87,2931.53,9.86,91,2,98.75,0,1218.84,649.6
14,7,450.32,6.73,647,4,392.45,1,722.64,278.82
9,2,2934.71,6.08,759,2,-195.46,0,1281.77,572.58
6,85,1179.0,6.66,514,4,702.11,0,758.79,603.92
11,33,2257.59,14.98,1253,5,501.47,0,1771.95,562.03
10,85,3412.37,5.46,396,1,234.53,0,854.14,1050.89
3,81,4270.54,8.9,359,4,-341.5,1,1501.2,820.32
12,55,1151.58,8.37,653,6,-238.47,0,1672.64,184.6
18,12,920.51,4.35,975,1,-188.08,0,742.82,176.5
11,44,4929.56,14.75,891,6,-226.75,0,758.45,633.58
0,90,2836.16,7.07,442,2,201.56,0,843.37,785.04
2,17,622.0,4.51,1119,4,576.75,1,493.96,528.82
7,66,210.07,3.95,371,4,-132.96,0,387.86,10.0
3,87,4268.83,14.25,1331,2,-4.11,0,1392.94,711.33
18,67,2188.76,11.24,756,1,-239.31,0,1577.21,290.11
3,3,2536.51,4.62,21,4,68.6,1,1243.93,779.74
